supplier_id,supplier_name,event_date,expected_delivery,actual_delivery,delay_days,quantity_delivered,material_category
SUP0154,Dixon-Brown,2026-01-28,2025-12-18,2026-01-28,0,91,Sewing
SUP0154,Dixon-Brown,2025-03-20,2025-02-09,2025-03-20,0,85,Sewing
SUP0154,Dixon-Brown,2025-07-26,2025-06-18,2025-07-26,0,83,Sewing
SUP0154,Dixon-Brown,2025-11-15,2025-09-20,2025-11-30,15,93,Sewing
SUP0154,Dixon-Brown,2026-04-02,2026-02-28,2026-04-02,0,81,Sewing
SUP0154,Dixon-Brown,2025-12-04,2025-10-10,2025-12-08,4,81,Sewing
SUP0154,Dixon-Brown,2025-09-04,2025-08-05,2025-09-28,24,93,Sewing
SUP0154,Dixon-Brown,2025-08-12,2025-07-10,2025-08-12,0,88,Sewing
SUP0154,Dixon-Brown,2026-01-02,2025-11-18,2026-01-02,0,96,Sewing
SUP0154,Dixon-Brown,2026-02-20,2026-01-04,2026-02-20,0,83,Sewing
SUP0154,Dixon-Brown,2025-03-25,2025-02-09,2025-03-25,0,98,Sewing
SUP0154,Dixon-Brown,2026-03-04,2026-01-06,2026-03-04,0,90,Sewing
SUP0154,Dixon-Brown,2026-02-01,2025-12-19,2026-02-01,0,96,Sewing
SUP0155,Mora-White,2025-02-10,2024-12-28,2025-02-10,0,81,Finishing
SUP0155,Mora-White,2024-12-17,2024-10-26,2024-12-17,0,82,Finishing
SUP0155,Mora-White,2026-02-15,2025-12-21,2026-02-27,12,96,Finishing
SUP0155,Mora-White,2025-06-26,2025-05-12,2025-06-26,0,92,Finishing
SUP0155,Mora-White,2025-10-07,2025-09-04,2025-10-07,0,80,Finishing
SUP0155,Mora-White,2026-03-18,2026-01-29,2026-03-18,0,91,Finishing
SUP0155,Mora-White,2025-04-06,2025-02-21,2025-04-06,0,93,Finishing
SUP0156,Brock Inc,2025-07-19,2025-06-04,2025-07-19,0,83,Sewing
SUP0156,Brock Inc,2026-03-30,2026-02-18,2026-03-30,0,86,Sewing
SUP0156,Brock Inc,2025-02-16,2025-01-12,2025-03-18,30,94,Sewing
SUP0156,Brock Inc,2025-07-18,2025-05-23,2025-07-18,0,92,Sewing
SUP0156,Brock Inc,2025-01-12,2024-11-17,2025-01-12,0,91,Sewing
SUP0156,Brock Inc,2026-01-29,2025-12-14,2026-01-29,0,84,Sewing
SUP0156,Brock Inc,2024-12-04,2024-11-04,2024-12-04,0,88,Sewing
SUP0156,Brock Inc,2025-02-16,2025-01-04,2025-02-16,0,89,Sewing
SUP0156,Brock Inc,2025-05-01,2025-03-12,2025-05-01,0,82,Sewing
SUP0156,Brock Inc,2025-12-06,2025-11-05,2025-12-06,0,95,Sewing
SUP0156,Brock Inc,2024-12-12,2024-11-09,2024-12-14,2,80,Sewing
SUP0156,Brock Inc,2025-07-10,2025-05-23,2025-07-10,0,97,Sewing
SUP0156,Brock Inc,2026-01-25,2025-11-30,2026-01-25,0,100,Sewing
SUP0156,Brock Inc,2025-07-02,2025-05-15,2025-07-02,0,87,Sewing
SUP0156,Brock Inc,2026-01-27,2025-12-18,2026-01-29,2,88,Sewing
SUP0156,Brock Inc,2024-11-07,2024-10-07,2024-11-17,10,100,Sewing
SUP0156,Brock Inc,2024-11-12,2024-09-14,2024-12-08,26,99,Sewing
SUP0156,Brock Inc,2024-11-16,2024-09-27,2024-11-16,0,82,Sewing
SUP0156,Brock Inc,2025-09-13,2025-07-31,2025-09-13,0,83,Sewing
SUP0156,Brock Inc,2025-02-04,2024-12-24,2025-02-04,0,89,Sewing
SUP0156,Brock Inc,2025-12-21,2025-11-08,2025-12-25,4,84,Sewing
SUP0156,Brock Inc,2025-08-26,2025-07-12,2025-08-26,0,81,Sewing
SUP0156,Brock Inc,2024-11-24,2024-10-10,2024-11-24,0,87,Sewing
SUP0156,Brock Inc,2025-08-09,2025-06-14,2025-08-09,0,90,Sewing
SUP0156,Brock Inc,2025-01-12,2024-12-08,2025-01-12,0,96,Sewing
SUP0156,Brock Inc,2025-06-12,2025-04-25,2025-06-12,0,83,Sewing
SUP0156,Brock Inc,2025-01-03,2024-11-09,2025-01-03,0,88,Sewing
SUP0156,Brock Inc,2025-10-17,2025-08-20,2025-10-17,0,84,Sewing
SUP0156,Brock Inc,2026-03-09,2026-02-01,2026-03-09,0,96,Sewing
SUP0156,Brock Inc,2024-12-19,2024-10-24,2025-01-16,28,85,Sewing
SUP0156,Brock Inc,2025-12-17,2025-11-15,2025-12-17,0,85,Sewing
SUP0156,Brock Inc,2026-03-07,2026-01-16,2026-03-28,21,88,Sewing
SUP0156,Brock Inc,2025-12-28,2025-11-01,2026-01-27,30,97,Sewing
SUP0156,Brock Inc,2026-01-09,2025-12-03,2026-01-09,0,99,Sewing
SUP0156,Brock Inc,2024-10-26,2024-09-07,2024-10-26,0,98,Sewing
SUP0156,Brock Inc,2024-12-31,2024-11-03,2024-12-31,0,83,Sewing
SUP0156,Brock Inc,2026-01-09,2025-11-26,2026-02-02,24,97,Sewing
SUP0156,Brock Inc,2024-11-05,2024-09-16,2024-11-05,0,89,Sewing
SUP0156,Brock Inc,2024-10-31,2024-10-01,2024-11-28,28,82,Sewing
SUP0156,Brock Inc,2025-02-20,2024-12-24,2025-02-20,0,97,Sewing
SUP0156,Brock Inc,2025-11-14,2025-10-10,2025-11-29,15,91,Sewing
SUP0156,Brock Inc,2024-10-17,2024-09-01,2024-10-17,0,87,Sewing
SUP0156,Brock Inc,2025-01-09,2024-11-24,2025-01-09,0,80,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-10,2025-09-09,2025-10-19,9,97,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2026-02-16,2026-01-04,2026-02-16,0,95,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-12-30,2025-11-04,2026-01-26,27,86,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-03-11,2025-01-22,2025-03-11,0,99,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-02-16,2025-01-15,2025-03-10,22,82,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-25,2025-09-09,2025-11-16,22,98,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-07-02,2025-05-08,2025-07-02,0,93,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-11-04,2024-10-01,2024-11-04,0,92,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-12-02,2024-10-12,2024-12-02,0,88,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2026-02-19,2026-01-02,2026-02-19,0,83,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-07-14,2025-05-17,2025-08-09,26,98,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-01-26,2024-12-24,2025-01-26,0,81,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-11-14,2024-09-17,2024-11-14,0,87,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-05,2025-08-21,2025-10-05,0,97,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-08-18,2025-07-09,2025-08-18,0,91,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-12-16,2025-10-23,2026-01-04,19,100,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-02-21,2025-01-17,2025-02-21,0,81,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-01-28,2024-12-07,2025-01-28,0,99,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-03-15,2025-02-01,2025-03-15,0,88,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-01-20,2024-12-21,2025-01-20,0,96,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-05-20,2025-04-16,2025-05-20,0,80,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-30,2025-09-13,2025-10-30,0,92,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-11-10,2025-10-06,2025-11-22,12,98,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-07-30,2025-06-04,2025-07-30,0,88,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-11-27,2025-10-28,2025-11-27,0,98,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-08-20,2025-07-13,2025-08-20,0,97,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-11-07,2024-10-01,2024-11-07,0,93,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-11-15,2025-10-08,2025-11-15,0,84,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-10-12,2024-08-29,2024-10-12,0,82,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-01-24,2024-12-25,2025-01-24,0,82,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2026-01-03,2025-11-25,2026-01-03,0,83,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-07-24,2025-06-13,2025-07-24,0,99,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-19,2025-08-24,2025-11-11,23,93,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-12-15,2025-11-08,2025-12-15,0,93,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2026-04-04,2026-02-23,2026-04-04,0,87,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2026-02-19,2025-12-22,2026-02-19,0,97,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-10-28,2024-09-25,2024-10-28,0,80,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2025-10-17,2025-09-06,2025-10-26,9,89,Sewing
SUP0157,"Bonilla, Cuevas and Parsons",2024-11-13,2024-10-10,2024-11-13,0,99,Sewing
SUP0158,Vasquez-Brown,2025-01-20,2024-12-11,2025-01-20,0,86,Finishing
SUP0158,Vasquez-Brown,2025-06-12,2025-05-05,2025-06-12,0,98,Finishing
SUP0158,Vasquez-Brown,2025-02-02,2024-12-22,2025-02-18,16,95,Finishing
SUP0158,Vasquez-Brown,2026-01-28,2025-12-05,2026-01-28,0,88,Finishing
SUP0158,Vasquez-Brown,2026-02-21,2026-01-05,2026-02-21,0,80,Finishing
SUP0158,Vasquez-Brown,2025-02-18,2025-01-05,2025-02-23,5,83,Finishing
SUP0158,Vasquez-Brown,2025-06-30,2025-05-29,2025-06-30,0,93,Finishing
SUP0158,Vasquez-Brown,2024-10-22,2024-08-26,2024-11-17,26,87,Finishing
SUP0158,Vasquez-Brown,2025-05-05,2025-03-17,2025-05-05,0,92,Finishing
SUP0158,Vasquez-Brown,2025-03-15,2025-01-14,2025-03-15,0,93,Finishing
SUP0158,Vasquez-Brown,2025-07-24,2025-06-02,2025-08-06,13,99,Finishing
SUP0159,Carter LLC,2025-01-09,2024-12-01,2025-01-22,13,98,Finishing
SUP0159,Carter LLC,2025-05-20,2025-03-29,2025-05-23,3,90,Finishing
SUP0159,Carter LLC,2025-04-21,2025-03-04,2025-04-21,0,90,Finishing
SUP0159,Carter LLC,2026-02-13,2026-01-11,2026-02-13,0,84,Finishing
SUP0159,Carter LLC,2025-10-02,2025-09-01,2025-10-27,25,95,Finishing
SUP0159,Carter LLC,2025-03-31,2025-02-22,2025-03-31,0,92,Finishing
SUP0159,Carter LLC,2026-02-18,2026-01-08,2026-02-18,0,95,Finishing
SUP0159,Carter LLC,2026-01-14,2025-12-02,2026-01-14,0,81,Finishing
SUP0159,Carter LLC,2025-08-15,2025-06-20,2025-08-15,0,97,Finishing
SUP0159,Carter LLC,2025-02-24,2025-01-19,2025-02-24,0,87,Finishing
SUP0159,Carter LLC,2025-02-08,2024-12-18,2025-02-08,0,83,Finishing
SUP0159,Carter LLC,2024-10-24,2024-09-06,2024-10-24,0,91,Finishing
SUP0159,Carter LLC,2026-02-06,2025-12-26,2026-02-06,0,81,Finishing
SUP0159,Carter LLC,2026-03-10,2026-01-20,2026-03-10,0,98,Finishing
SUP0159,Carter LLC,2025-05-31,2025-04-06,2025-05-31,0,96,Finishing
SUP0159,Carter LLC,2025-07-22,2025-06-17,2025-07-22,0,92,Finishing
SUP0159,Carter LLC,2025-03-16,2025-01-24,2025-04-11,26,97,Finishing
SUP0159,Carter LLC,2025-01-14,2024-12-02,2025-01-14,0,81,Finishing
SUP0159,Carter LLC,2025-05-05,2025-03-11,2025-05-05,0,85,Finishing
SUP0159,Carter LLC,2026-03-21,2026-01-24,2026-03-31,10,90,Finishing
SUP0159,Carter LLC,2025-01-26,2024-11-30,2025-01-26,0,94,Finishing
SUP0159,Carter LLC,2025-04-21,2025-03-05,2025-05-10,19,94,Finishing
SUP0159,Carter LLC,2025-05-24,2025-03-31,2025-05-24,0,87,Finishing
SUP0159,Carter LLC,2025-09-20,2025-07-27,2025-09-20,0,99,Finishing
SUP0159,Carter LLC,2026-03-06,2026-01-22,2026-03-06,0,91,Finishing
SUP0159,Carter LLC,2025-07-14,2025-05-20,2025-07-14,0,92,Finishing
SUP0159,Carter LLC,2025-11-22,2025-09-26,2025-11-22,0,93,Finishing
SUP0159,Carter LLC,2025-04-25,2025-03-04,2025-04-25,0,83,Finishing
SUP0159,Carter LLC,2025-02-22,2025-01-03,2025-02-22,0,99,Finishing
SUP0159,Carter LLC,2025-04-14,2025-03-08,2025-04-15,1,93,Finishing
SUP0159,Carter LLC,2025-10-22,2025-08-26,2025-10-22,0,85,Finishing
SUP0159,Carter LLC,2025-10-31,2025-09-22,2025-10-31,0,94,Finishing
SUP0159,Carter LLC,2025-01-21,2024-11-22,2025-02-13,23,95,Finishing
SUP0159,Carter LLC,2025-05-21,2025-04-09,2025-05-21,0,90,Finishing
SUP0159,Carter LLC,2026-01-26,2025-12-15,2026-01-26,0,82,Finishing
SUP0159,Carter LLC,2025-10-05,2025-08-28,2025-10-05,0,83,Finishing
SUP0159,Carter LLC,2025-12-31,2025-11-20,2026-01-28,28,96,Finishing
SUP0159,Carter LLC,2025-07-21,2025-06-04,2025-08-11,21,92,Finishing
SUP0159,Carter LLC,2026-02-02,2026-01-03,2026-02-20,18,80,Finishing
SUP0159,Carter LLC,2025-12-15,2025-10-31,2025-12-15,0,92,Finishing
SUP0160,Herrera and Sons,2024-11-14,2024-09-28,2024-11-14,0,82,Sewing
SUP0160,Herrera and Sons,2025-10-09,2025-08-22,2025-10-09,0,91,Sewing
SUP0160,Herrera and Sons,2025-01-05,2024-11-07,2025-01-06,1,88,Sewing
SUP0160,Herrera and Sons,2025-01-03,2024-11-30,2025-01-17,14,88,Sewing
SUP0160,Herrera and Sons,2025-10-18,2025-08-29,2025-10-21,3,84,Sewing
SUP0160,Herrera and Sons,2025-12-12,2025-10-14,2025-12-12,0,86,Sewing
SUP0160,Herrera and Sons,2025-07-21,2025-06-14,2025-07-21,0,95,Sewing
SUP0160,Herrera and Sons,2025-04-19,2025-03-13,2025-04-19,0,98,Sewing
SUP0160,Herrera and Sons,2025-03-05,2025-01-07,2025-03-07,2,94,Sewing
SUP0160,Herrera and Sons,2025-04-11,2025-02-14,2025-04-11,0,91,Sewing
SUP0160,Herrera and Sons,2025-07-07,2025-05-08,2025-07-07,0,89,Sewing
SUP0160,Herrera and Sons,2025-11-25,2025-10-23,2025-11-25,0,87,Sewing
SUP0160,Herrera and Sons,2024-11-05,2024-09-26,2024-11-17,12,88,Sewing
SUP0160,Herrera and Sons,2026-02-15,2026-01-15,2026-02-15,0,93,Sewing
SUP0160,Herrera and Sons,2025-07-18,2025-06-09,2025-07-18,0,89,Sewing
SUP0160,Herrera and Sons,2024-12-12,2024-11-02,2024-12-12,0,86,Sewing
SUP0160,Herrera and Sons,2026-01-16,2025-12-14,2026-01-16,0,86,Sewing
SUP0160,Herrera and Sons,2025-10-29,2025-08-31,2025-10-29,0,94,Sewing
SUP0160,Herrera and Sons,2025-06-16,2025-04-23,2025-06-16,0,95,Sewing
SUP0160,Herrera and Sons,2026-01-08,2025-11-25,2026-01-08,0,92,Sewing
SUP0160,Herrera and Sons,2025-09-05,2025-07-30,2025-09-05,0,100,Sewing
SUP0160,Herrera and Sons,2025-10-16,2025-09-01,2025-10-16,0,86,Sewing
SUP0160,Herrera and Sons,2025-03-12,2025-01-20,2025-03-12,0,82,Sewing
SUP0160,Herrera and Sons,2024-12-04,2024-10-24,2024-12-04,0,100,Sewing
SUP0160,Herrera and Sons,2026-02-01,2025-12-08,2026-02-21,20,92,Sewing
SUP0160,Herrera and Sons,2025-07-26,2025-05-31,2025-07-26,0,90,Sewing
SUP0160,Herrera and Sons,2025-09-17,2025-08-17,2025-09-17,0,87,Sewing
SUP0160,Herrera and Sons,2025-05-07,2025-03-15,2025-05-07,0,84,Sewing
SUP0160,Herrera and Sons,2025-07-05,2025-05-17,2025-07-16,11,87,Sewing
SUP0160,Herrera and Sons,2025-05-27,2025-04-27,2025-05-27,0,100,Sewing
SUP0160,Herrera and Sons,2025-12-19,2025-11-03,2025-12-19,0,92,Sewing
SUP0160,Herrera and Sons,2025-01-08,2024-11-24,2025-01-08,0,96,Sewing
SUP0160,Herrera and Sons,2026-01-26,2025-12-01,2026-01-26,0,85,Sewing
SUP0160,Herrera and Sons,2025-06-23,2025-05-16,2025-06-23,0,91,Sewing
SUP0160,Herrera and Sons,2025-07-11,2025-06-03,2025-07-11,0,97,Sewing
SUP0161,Palmer-Byrd,2025-03-30,2025-02-06,2025-03-30,0,99,Raw Materials
SUP0161,Palmer-Byrd,2025-08-25,2025-07-12,2025-08-25,0,97,Raw Materials
SUP0161,Palmer-Byrd,2025-12-16,2025-11-16,2025-12-16,0,100,Raw Materials
SUP0161,Palmer-Byrd,2025-05-11,2025-04-04,2025-05-11,0,83,Raw Materials
SUP0161,Palmer-Byrd,2025-11-05,2025-09-19,2025-11-05,0,96,Raw Materials
SUP0161,Palmer-Byrd,2024-10-27,2024-09-06,2024-10-27,0,97,Raw Materials
SUP0161,Palmer-Byrd,2025-03-05,2025-01-09,2025-03-05,0,98,Raw Materials
SUP0161,Palmer-Byrd,2025-01-24,2024-12-07,2025-01-24,0,84,Raw Materials
SUP0161,Palmer-Byrd,2026-02-01,2025-12-24,2026-02-12,11,95,Raw Materials
SUP0161,Palmer-Byrd,2025-11-19,2025-09-24,2025-11-19,0,88,Raw Materials
SUP0161,Palmer-Byrd,2024-12-30,2024-11-09,2024-12-30,0,92,Raw Materials
SUP0161,Palmer-Byrd,2025-08-09,2025-07-09,2025-09-06,28,99,Raw Materials
SUP0161,Palmer-Byrd,2025-03-10,2025-01-17,2025-03-10,0,88,Raw Materials
SUP0161,Palmer-Byrd,2025-11-20,2025-09-23,2025-11-20,0,97,Raw Materials
SUP0161,Palmer-Byrd,2025-08-16,2025-06-29,2025-08-16,0,96,Raw Materials
SUP0161,Palmer-Byrd,2025-08-06,2025-06-30,2025-08-06,0,83,Raw Materials
SUP0161,Palmer-Byrd,2025-11-01,2025-09-29,2025-11-23,22,97,Raw Materials
SUP0161,Palmer-Byrd,2024-11-09,2024-10-10,2024-11-09,0,85,Raw Materials
SUP0162,Watson-Mccoy,2025-09-01,2025-07-28,2025-09-01,0,96,Sewing
SUP0162,Watson-Mccoy,2026-02-13,2025-12-23,2026-02-13,0,86,Sewing
SUP0162,Watson-Mccoy,2025-10-15,2025-09-11,2025-10-15,0,83,Sewing
SUP0162,Watson-Mccoy,2026-03-20,2026-02-13,2026-03-20,0,80,Sewing
SUP0162,Watson-Mccoy,2026-03-19,2026-02-15,2026-03-19,0,92,Sewing
SUP0162,Watson-Mccoy,2024-12-18,2024-11-05,2024-12-18,0,81,Sewing
SUP0162,Watson-Mccoy,2026-03-05,2026-01-18,2026-03-25,20,97,Sewing
SUP0162,Watson-Mccoy,2024-11-28,2024-10-07,2024-11-28,0,80,Sewing
SUP0162,Watson-Mccoy,2026-01-09,2025-11-14,2026-01-09,0,91,Sewing
SUP0162,Watson-Mccoy,2025-03-08,2025-01-12,2025-03-08,0,81,Sewing
SUP0162,Watson-Mccoy,2025-08-07,2025-06-10,2025-08-07,0,90,Sewing
SUP0162,Watson-Mccoy,2025-07-29,2025-06-09,2025-08-17,19,96,Sewing
SUP0162,Watson-Mccoy,2026-02-15,2025-12-22,2026-02-15,0,93,Sewing
SUP0162,Watson-Mccoy,2025-11-14,2025-10-09,2025-11-14,0,93,Sewing
SUP0162,Watson-Mccoy,2025-05-16,2025-03-21,2025-05-16,0,83,Sewing
SUP0162,Watson-Mccoy,2026-02-28,2026-01-29,2026-02-28,0,80,Sewing
SUP0162,Watson-Mccoy,2024-12-22,2024-10-27,2025-01-21,30,85,Sewing
SUP0162,Watson-Mccoy,2026-04-01,2026-02-19,2026-04-10,9,90,Sewing
SUP0162,Watson-Mccoy,2025-03-12,2025-01-27,2025-03-23,11,80,Sewing
SUP0162,Watson-Mccoy,2026-02-16,2026-01-04,2026-02-16,0,92,Sewing
SUP0162,Watson-Mccoy,2025-01-27,2024-12-20,2025-01-27,0,80,Sewing
SUP0162,Watson-Mccoy,2025-02-26,2024-12-29,2025-02-26,0,82,Sewing
SUP0162,Watson-Mccoy,2026-01-02,2025-11-11,2026-01-10,8,89,Sewing
SUP0162,Watson-Mccoy,2026-04-03,2026-02-07,2026-04-03,0,90,Sewing
SUP0162,Watson-Mccoy,2025-12-23,2025-11-11,2025-12-23,0,98,Sewing
SUP0162,Watson-Mccoy,2025-07-03,2025-05-10,2025-07-03,0,81,Sewing
SUP0162,Watson-Mccoy,2024-10-16,2024-08-28,2024-10-16,0,97,Sewing
SUP0162,Watson-Mccoy,2025-09-17,2025-08-05,2025-09-17,0,86,Sewing
SUP0162,Watson-Mccoy,2025-06-07,2025-04-21,2025-06-07,0,97,Sewing
SUP0162,Watson-Mccoy,2025-02-14,2025-01-10,2025-02-14,0,94,Sewing
SUP0162,Watson-Mccoy,2026-03-20,2026-02-02,2026-03-20,0,93,Sewing
SUP0162,Watson-Mccoy,2024-10-19,2024-08-22,2024-10-19,0,83,Sewing
SUP0162,Watson-Mccoy,2024-12-07,2024-10-22,2024-12-29,22,100,Sewing
SUP0162,Watson-Mccoy,2024-11-24,2024-09-30,2024-11-24,0,91,Sewing
SUP0162,Watson-Mccoy,2026-03-04,2026-01-22,2026-03-18,14,85,Sewing
SUP0162,Watson-Mccoy,2025-03-29,2025-02-13,2025-04-17,19,94,Sewing
SUP0162,Watson-Mccoy,2025-03-14,2025-02-12,2025-03-14,0,87,Sewing
SUP0162,Watson-Mccoy,2025-11-26,2025-10-27,2025-12-01,5,93,Sewing
SUP0162,Watson-Mccoy,2025-04-02,2025-02-17,2025-04-23,21,96,Sewing
SUP0162,Watson-Mccoy,2025-09-25,2025-08-14,2025-09-25,0,82,Sewing
SUP0162,Watson-Mccoy,2026-03-30,2026-02-04,2026-04-28,29,98,Sewing
SUP0163,Glass Group,2025-11-13,2025-09-14,2025-11-13,0,94,Cutting
SUP0163,Glass Group,2025-03-31,2025-02-19,2025-03-31,0,83,Cutting
SUP0163,Glass Group,2024-12-19,2024-11-04,2024-12-19,0,82,Cutting
SUP0163,Glass Group,2025-11-14,2025-09-30,2025-11-14,0,99,Cutting
SUP0163,Glass Group,2025-09-27,2025-08-03,2025-09-27,0,97,Cutting
SUP0163,Glass Group,2025-11-07,2025-09-30,2025-11-07,0,98,Cutting
SUP0163,Glass Group,2025-02-16,2024-12-18,2025-02-16,0,88,Cutting
SUP0163,Glass Group,2025-10-05,2025-08-31,2025-10-05,0,95,Cutting
SUP0163,Glass Group,2025-04-27,2025-03-12,2025-04-27,0,94,Cutting
SUP0163,Glass Group,2026-02-09,2025-12-16,2026-02-09,0,88,Cutting
SUP0163,Glass Group,2025-03-25,2025-02-15,2025-03-29,4,97,Cutting
SUP0163,Glass Group,2025-04-15,2025-02-23,2025-04-15,0,95,Cutting
SUP0163,Glass Group,2026-02-17,2026-01-08,2026-02-17,0,96,Cutting
SUP0163,Glass Group,2025-11-26,2025-10-27,2025-12-01,5,84,Cutting
SUP0163,Glass Group,2025-03-25,2025-02-08,2025-04-17,23,98,Cutting
SUP0163,Glass Group,2026-03-17,2026-01-16,2026-03-17,0,82,Cutting
SUP0163,Glass Group,2025-02-20,2025-01-14,2025-03-21,29,90,Cutting
SUP0163,Glass Group,2025-02-09,2025-01-02,2025-02-24,15,85,Cutting
SUP0163,Glass Group,2025-08-31,2025-07-06,2025-08-31,0,95,Cutting
SUP0163,Glass Group,2025-10-05,2025-08-20,2025-10-05,0,97,Cutting
SUP0163,Glass Group,2025-05-04,2025-03-07,2025-05-04,0,88,Cutting
SUP0163,Glass Group,2026-03-30,2026-02-27,2026-03-30,0,96,Cutting
SUP0163,Glass Group,2024-10-22,2024-09-17,2024-10-22,0,88,Cutting
SUP0163,Glass Group,2024-12-27,2024-11-20,2024-12-27,0,93,Cutting
SUP0163,Glass Group,2026-01-20,2025-12-09,2026-02-07,18,91,Cutting
SUP0163,Glass Group,2026-03-29,2026-02-12,2026-03-29,0,91,Cutting
SUP0163,Glass Group,2026-02-03,2026-01-02,2026-02-03,0,91,Cutting
SUP0163,Glass Group,2026-04-03,2026-02-13,2026-04-03,0,94,Cutting
SUP0164,Andrade-Mendoza,2026-01-06,2025-11-27,2026-01-06,0,82,Sewing
SUP0164,Andrade-Mendoza,2026-02-19,2025-12-28,2026-02-19,0,94,Sewing
SUP0164,Andrade-Mendoza,2026-02-09,2025-12-15,2026-02-09,0,86,Sewing
SUP0164,Andrade-Mendoza,2026-02-19,2026-01-19,2026-02-19,0,93,Sewing
SUP0164,Andrade-Mendoza,2025-05-18,2025-03-28,2025-05-18,0,95,Sewing
SUP0164,Andrade-Mendoza,2025-07-16,2025-05-19,2025-07-16,0,100,Sewing
SUP0164,Andrade-Mendoza,2026-01-06,2025-11-09,2026-01-06,0,89,Sewing
SUP0164,Andrade-Mendoza,2025-05-04,2025-03-13,2025-05-04,0,100,Sewing
SUP0164,Andrade-Mendoza,2025-11-11,2025-09-17,2025-11-11,0,94,Sewing
SUP0164,Andrade-Mendoza,2025-02-05,2024-12-19,2025-02-05,0,86,Sewing
SUP0164,Andrade-Mendoza,2025-02-06,2024-12-27,2025-02-06,0,88,Sewing
SUP0165,White-Flores,2024-12-07,2024-10-14,2024-12-07,0,82,Cutting
SUP0165,White-Flores,2024-10-24,2024-08-26,2024-10-24,0,95,Cutting
SUP0165,White-Flores,2025-09-09,2025-07-16,2025-09-09,0,97,Cutting
SUP0165,White-Flores,2026-01-10,2025-12-05,2026-02-03,24,82,Cutting
SUP0165,White-Flores,2026-02-27,2026-01-20,2026-02-27,0,84,Cutting
SUP0165,White-Flores,2025-04-09,2025-02-14,2025-04-09,0,99,Cutting
SUP0165,White-Flores,2025-02-16,2025-01-10,2025-02-16,0,82,Cutting
SUP0165,White-Flores,2024-12-11,2024-10-14,2024-12-11,0,91,Cutting
SUP0165,White-Flores,2025-01-11,2024-12-04,2025-01-11,0,87,Cutting
SUP0165,White-Flores,2025-04-24,2025-02-26,2025-05-08,14,96,Cutting
SUP0165,White-Flores,2026-02-02,2025-12-22,2026-02-20,18,93,Cutting
SUP0165,White-Flores,2026-02-24,2026-01-02,2026-02-24,0,86,Cutting
SUP0165,White-Flores,2025-08-23,2025-07-02,2025-09-21,29,89,Cutting
SUP0165,White-Flores,2024-11-05,2024-09-30,2024-11-05,0,85,Cutting
SUP0165,White-Flores,2025-05-14,2025-03-20,2025-05-14,0,100,Cutting
SUP0165,White-Flores,2025-06-03,2025-04-22,2025-06-21,18,81,Cutting
SUP0165,White-Flores,2025-05-01,2025-03-22,2025-05-01,0,94,Cutting
SUP0165,White-Flores,2025-06-25,2025-05-04,2025-06-25,0,91,Cutting
SUP0165,White-Flores,2024-12-31,2024-11-12,2024-12-31,0,82,Cutting
SUP0165,White-Flores,2025-03-28,2025-01-27,2025-03-28,0,86,Cutting
